ProbeName	ProbeDisplayName	TargetName	HUGOSymbol	Accessions	GenomeBuild	GenomicPosition	AnalyteType	CodeClass	ProbePool	TargetGroup	GeneID
36833	LKAAEAR1_01	LKAAEAR1	LKAAEAR1	"XM_005260200.3,NM_001353425.1,XM_024451849.1,NM_001007125.1,XM_024451850.1"	GRCh38.p13	chr20:64083433-64083467	RNA	Endogenous	01	All Targets	198437
50698	NR2C2AP_01	NR2C2AP	NR2C2AP	"NM_001300945.2,NM_176880.6"	GRCh38.p13	chr19:19203025-19203074	RNA	Endogenous	01	All Targets	126382
43378	TOPORS_01	TOPORS	TOPORS	"NM_001195622.1,NM_005802.5"	GRCh38.p13	chr9:32543213-32543262	RNA	Endogenous	01	All Targets	10210
40509	MEIOSIN_01	MEIOSIN	MEIOSIN	"XM_011527573.3,XM_011527574.2,XM_011527571.2,NM_001310124.2"	GRCh38.p13	chr19:45756015-45756061	RNA	Endogenous	01	All Targets	388553
44269	GABARAPL2_01	GABARAPL2	GABARAPL2	NM_007285.7	GRCh38.p13	chr16:75566862-75566906	RNA	Endogenous	01	All Targets	11345
40359	PPP4R3A_01	PPP4R3A	PPP4R3A	"NR_169192.1,NR_169193.1,NM_001284281.1,NR_158976.1,XR_002957561.1,NR_169191.1,NM_001366432.2,XR_002957560.1,NM_001284280.1,XM_005267842.2"	GRCh38.p13	chr14:91475909-91475958	RNA	Endogenous	01	All Targets	55671
42501	DLX2_01	DLX2	DLX2	NM_004405.4	GRCh38.p13	chr2:172101569-172101618	RNA	Endogenous	01	All Targets	1746
12536	MICU2_01	MICU2	MICU2	"XM_017020433.1,NM_152726.3,XR_429214.4,XR_001749501.2"	GRCh38.p13	chr13:21493312-21493351	RNA	Endogenous	01	All Targets	221154
45341	EHBP1_01	EHBP1	EHBP1	"NM_001354218.1,NM_001354219.2,NM_001142616.3,NM_001354215.1,XM_005264227.1,XM_005264226.3,NM_001354216.2,NM_001354217.1,NM_001354212.1,XM_006711971.3,NM_001354213.1,XM_011532715.3,NM_001354214.1,XM_011532716.3,XM_011532717.2,XM_011532718.3,XM_017003654.2,XM_017003650.2,NM_015252.5,NM_001354220.1,XM_024452766.1,NM_001354222.2,NM_001354221.2,NM_001142615.3,NM_001142614.2"	GRCh38.p13	chr2:62874511-62942745	RNA	Endogenous	01	All Targets	23301
43167	NAALAD2_01	NAALAD2	NAALAD2	"NM_001300930.2,XM_017017045.1,XM_017017046.2,XM_017017043.2,XR_001747709.2,XR_001747710.2,NM_005467.4,XR_001747708.2,XR_001747711.2,XM_017017044.2,XR_001747707.2"	GRCh38.p13	chr11:90152460-90158169	RNA	Endogenous	01	All Targets	10003
47572	ACTR8_01	ACTR8	ACTR8	"XR_940516.3,XM_005265587.5,XM_011534249.3,NM_022899.5"	GRCh38.p13	chr3:53877662-53877711	RNA	Endogenous	01	All Targets	93973
45419	NIPBL_01	NIPBL	NIPBL	"NM_133433.4,XM_017009329.1,NM_015384.5,XM_017009331.1,XM_005248282.5,XM_017009330.2,XM_006714468.2,XM_011514015.1,XM_006714467.2,XM_005248280.3"	GRCh38.p13	chr5:37022278-37022327	RNA	Endogenous	01	All Targets	25836
49833	ATXN2L_01	ATXN2L	ATXN2L	"XM_005255074.1,XM_005255075.1,XM_006721007.1,XM_005255076.1,XM_011545722.1,XM_005255077.1,NM_017492.3,XR_001751820.1,XM_005255061.1,XM_005255070.1,XM_005255071.1,NM_001308230.1,XM_017022892.1,NM_148414.2,XM_006721008.1,XM_005255063.4,XM_005255069.1,XM_005255067.1,XM_005255068.1,XM_017022891.1,XM_005255066.1,NM_148416.2,NM_148415.2,XR_243256.1,XM_005255065.1,XM_005255064.1,XM_006721012.4,NM_145714.2,NM_007245.3,XM_006721009.1,XM_006721011.1,XM_005255062.1,XM_006721010.2,XM_011545719.2"	GRCh38.p13	chr16:28829434-28829483	RNA	Endogenous	01	All Targets	11273
36096	ATP4B_01	ATP4B	ATP4B	NM_000705.4	GRCh38.p13	chr13:113653412-113654829	RNA	Endogenous	01	All Targets	496
51860	PRORY_01	PRORY	PRORY	"XM_017030026.1,XM_017030027.1"	GRCh38.p13	chrY:21452707-21452756	RNA	Endogenous	01	All Targets	100533178
47193	PSAT1_01	PSAT1	PSAT1	"NM_058179.4,NM_021154.5"	GRCh38.p13	chr9:78329539-78329580	RNA	Endogenous	01	All Targets	29968
48830	KCNH7_01	KCNH7	KCNH7	"XM_017005220.2,NM_173162.3,NM_033272.4,XM_011512109.3,XM_017005218.2,XM_017005221.2,XM_017005219.2"	GRCh38.p13	chr2:162446224-162446273	RNA	Endogenous	01	All Targets	90134
46171	SARS2_01	SARS2	SARS2	"NM_017827.4,NM_001145901.2"	GRCh38.p13	chr19:38920088-38920128	RNA	Endogenous	01	All Targets	54938
44490	PFAS_01	PFAS	PFAS	"XR_934047.2,XM_017024760.1,NM_012393.3,XM_024450804.1,XM_006721546.3"	GRCh38.p13	chr17:8263585-8263634	RNA	Endogenous	01	All Targets	5198
39011	ZNF619_01	ZNF619	ZNF619	"XM_006713113.3,XM_011533607.1,XM_006713112.2,NM_173656.5,NM_001363277.2,NM_001145094.2,XM_024453461.1,NM_001145083.2,NM_001145093.4,XM_017006225.1,NM_001145082.3"	GRCh38.p13	chr3:40488054-40488103	RNA	Endogenous	01	All Targets	285267
38029	KLHL38_01	KLHL38	KLHL38	NM_001081675.3	GRCh38.p13	chr8:123652139-123652188	RNA	Endogenous	01	All Targets	340359
36791	ZNF835_01	ZNF835	ZNF835	"XM_005259382.2,NM_001005850.3,XM_005259383.3"	GRCh38.p13	chr19:56663529-56663578	RNA	Endogenous	01	All Targets	90485
46658	RHOF_01	RHOF	RHOF	NM_019034.3	GRCh38.p13	chr12:121793203-121793497	RNA	Endogenous	01	All Targets	54509
37129	PRR25_01	PRR25	PRR25	NM_001013638.1	GRCh38.p13	chr16:813517-813554	RNA	Endogenous	01	All Targets	388199
42629	SMS_01	SMS	SMS	"NM_001258423.1,XM_005274582.2,XM_017029755.1,XM_017029754.1,NM_004595.5,XM_024452427.1,XM_017029753.2,XM_011545568.2"	GRCh38.p13	chrX:21985202-21992624	RNA	Endogenous	01	All Targets	6611
38249	LINGO3_01	LINGO3	LINGO3	NM_001101391.2	GRCh38.p13	chr19:2291263-2291308	RNA	Endogenous	01	All Targets	645191
39507	DMXL2_01	DMXL2	DMXL2	"NM_001378457.1,XR_001751173.1,XM_017022034.1,NM_015263.5,NM_001378458.1,NM_001378459.1,NM_001378461.1,NM_001378460.1,XR_001751175.1,XR_001751174.1,XR_931780.2,XR_931781.2,XR_001751177.1,XM_011521402.3,XR_001751176.1,NM_001174117.3,NM_001174116.3,NR_165648.1,XR_931779.2,XR_931782.2,NM_001378464.1,NM_001378463.1,NM_001378462.1,NR_165649.1"	GRCh38.p13	chr15:51576102-51576151	RNA	Endogenous	01	All Targets	23312
48259	CECR2_01	CECR2	CECR2	"XM_017028785.1,XM_011546132.2,XR_951200.2,NM_001290046.1,NM_001290047.2,XM_011546128.2,XM_011546129.2,XR_951201.2,XM_024452234.1"	GRCh38.p13	chr22:17499475-17499524	RNA	Endogenous	01	All Targets	27443
34790	HNF1B_01	HNF1B	HNF1B	"XM_011525161.1,NM_001165923.4,XM_011525160.1,XM_011525164.1,NM_001304286.2,XM_011525163.2,XM_011525162.2,NM_000458.4"	GRCh38.p13	chr17:37733608-37733642	RNA	Endogenous	01	All Targets	6928
52096	WDR55_01	WDR55	WDR55	"NM_017706.4,XM_017009600.2,XM_005268469.3"	GRCh38.p13	chr5:140669152-140669189	RNA	Endogenous	01	All Targets	54853
43956	HIVEP2_01	HIVEP2	HIVEP2	"NM_006734.4,XM_024446419.1,XM_024446417.1,XM_024446418.1,XM_024446416.1,XM_017010805.1"	GRCh38.p13	chr6:142769667-142769716	RNA	Endogenous	01	All Targets	3097
43042	GJA8_01	GJA8	GJA8	"XR_002956281.1,XM_011509417.2,NM_005267.5"	GRCh38.p13	chr1:147908745-147908794	RNA	Endogenous	01	All Targets	2703
49724	DDIT4L_01	DDIT4L	DDIT4L	NM_145244.4	GRCh38.p13	chr4:100186267-100186316	RNA	Endogenous	01	All Targets	115265
50615	H4-16_01	H4-16	H4-16	NM_175054.2	GRCh38.p13	chr12:14770959-14770993	RNA	Endogenous	01	All Targets	121504
42602	YBX1_01	YBX1	YBX1	"NR_132737.2,NM_004559.5"	GRCh38.p13	chr1:42696707-42696752	RNA	Endogenous	01	All Targets	4904
49730	UBALD1_01	UBALD1	UBALD1	"NM_001330467.2,NM_145253.3"	GRCh38.p13	chr16:4609176-4609225	RNA	Endogenous	01	All Targets	124402
13396	TAF15_01	TAF15	TAF15	"NM_003487.4,NM_139215.3,XM_024450959.1"	GRCh38.p13	chr17:35824092-35824127	RNA	Endogenous	01	All Targets	8148
49611	SPICE1_01	SPICE1	SPICE1	"NM_001331079.1,NM_144718.4,NM_001331078.2"	GRCh38.p13	chr3:113443688-113443737	RNA	Endogenous	01	All Targets	152185
35884	CDKN1A_01	CDKN1A	CDKN1A	"NM_001374511.1,NM_001291549.3,NM_000389.5,NM_001374510.1,NM_001220778.2,NM_001374509.1,NM_001374513.1,NM_078467.3,NM_001374512.1,NM_001220777.2"	GRCh38.p13	chr6:36687236-36687278	RNA	Endogenous	01	All Targets	1026
45066	CKAP5_01	CKAP5	CKAP5	"NM_001008938.4,NM_014756.3"	GRCh38.p13	chr11:46796924-46797837	RNA	Endogenous	01	All Targets	9793
37116	EPGN_01	EPGN	EPGN	"NM_001270992.2,XM_011531817.3,NM_001270993.2,NM_001270989.2,NR_073117.2,NM_001270990.2,NR_073114.2,NM_001270991.2"	GRCh38.p13	chr4:74312242-74312291	RNA	Endogenous	01	All Targets	255324
36549	OR1N2_01	OR1N2	OR1N2	NM_001004457.2	GRCh38.p13	chr9:122553994-122554043	RNA	Endogenous	01	All Targets	138882
35145	EPHA10_01	EPHA10	EPHA10	"NM_001099439.2,NM_173641.2"	GRCh38.p13	chr1:37761851-37761885	RNA	Endogenous	01	All Targets	284656
51530	TMPRSS11F_01	TMPRSS11F	TMPRSS11F	"NM_207407.2,XM_011531935.1"	GRCh38.p13	chr4:68059437-68064702	RNA	Endogenous	01	All Targets	389208
40823	ARL4D_01	ARL4D	ARL4D	"NM_001661.4,XM_011524782.2"	GRCh38.p13	chr17:43400569-43400618	RNA	Endogenous	01	All Targets	379
2197	CXCL16_01	CXCL16	CXCL16	"NM_022059.4,NM_001100812.1"	GRCh38.p13	chr17:4735499-4738447	RNA	Endogenous	01	All Targets	58191
37301	ZNF197_01	ZNF197	"ZNF197,ZNF660-ZNF197"	"NM_001351732.2,NR_147691.2,NM_001351733.2,NM_001323296.2,NM_001323293.2,NM_001351734.2,NM_001351735.2,NR_147692.2,NM_001024855.3,NR_136582.2,NM_006991.5,NM_001323294.2,NM_001323295.2"	GRCh38.p13	chr3:44629268-44629317	RNA	Endogenous	01	All Targets	10168
35988	MPZ_01	MPZ	MPZ	"XM_017001321.2,NM_000530.8,NM_001315491.2"	GRCh38.p13	chr1:161306856-161306895	RNA	Endogenous	01	All Targets	4359
36521	RTP2_01	RTP2	RTP2	"XM_017006301.1,NM_001004312.2,XM_017006302.1"	GRCh38.p13	chr3:187698513-187698562	RNA	Endogenous	01	All Targets	344892
51218	ZFP69_01	ZFP69	ZFP69	"NM_001320178.2,XM_006710605.3,NM_001320179.2,NM_198494.3,XM_006710606.3,XM_005270809.4"	GRCh38.p13	chr1:40495035-40495084	RNA	Endogenous	01	All Targets	339559
44384	HARS2_01	HARS2	HARS2	"NM_012208.4,XM_017009290.2,NM_001363535.2,NM_001278731.2,XM_017009291.1,NM_001363536.2,NM_001278732.2,XM_017009289.1,XM_017009288.1,XM_017009292.1"	GRCh38.p13	chr5:140699091-140699140	RNA	Endogenous	01	All Targets	23438
43371	MPHOSPH10_01	MPHOSPH10	MPHOSPH10	NM_005791.3	GRCh38.p13	chr2:71144500-71148009	RNA	Endogenous	01	All Targets	10199
46211	LAMTOR1_01	LAMTOR1	LAMTOR1	NM_017907.3	GRCh38.p13	chr11:72098781-72098815	RNA	Endogenous	01	All Targets	55004
51222	PAQR9_01	PAQR9	PAQR9	"NM_001375300.1,NM_198504.4,NM_001375301.1"	GRCh38.p13	chr3:142962201-142962250	RNA	Endogenous	01	All Targets	344838
36165	GABRA1_01	GABRA1	GABRA1	"NM_001127643.2,NM_000806.5,NM_001127644.2,NM_001127645.2,NM_001127648.2"	GRCh38.p13	chr5:161850827-161850867	RNA	Endogenous	01	All Targets	2554
42128	TRADD_01	TRADD	TRADD	"NM_003789.4,NM_001323552.2,XM_017023815.1,XM_005256213.4"	GRCh38.p13	chr16:67154888-67154930	RNA	Endogenous	01	All Targets	8717
41754	SSB_01	SSB	SSB	"NM_003142.5,NM_001294145.2"	GRCh38.p13	chr2:169811670-169811705	RNA	Endogenous	01	All Targets	6741
42382	SLC28A2_01	SLC28A2	SLC28A2	"XM_011522198.2,XM_011522201.2,XM_011522200.2,NM_004212.4,XM_011522202.2,XM_011522199.1"	GRCh38.p13	chr15:45269450-45269499	RNA	Endogenous	01	All Targets	9153
34966	POLD1_01	POLD1	POLD1	"XM_017026882.2,NM_002691.4,NR_046402.2,XR_935835.2,NM_001308632.1,XM_005259008.4,XM_017026881.1,NM_001256849.1,XM_011527038.1"	GRCh38.p13	chr19:50403546-50403585	RNA	Endogenous	01	All Targets	5424
12735	NUDT15_01	NUDT15	NUDT15	"NR_136687.1,NR_136688.1,NM_001304745.1,NM_018283.4"	GRCh38.p13	chr13:48041053-48041087	RNA	Endogenous	01	All Targets	55270
48652	LRCH3_01	LRCH3	LRCH3	"NM_001365719.2,XM_017007350.2,NM_001365717.1,NM_001365718.1,XM_005269363.3,NM_001365716.1,XM_005269367.3,XM_011513242.3,NM_001363887.1,XM_017007352.2,NR_158582.1,NM_001365715.1,NM_032773.3,XR_001740329.2,XM_017007351.2"	GRCh38.p13	chr3:197839370-197847430	RNA	Endogenous	01	All Targets	84859
40677	CELSR2_01	CELSR2	CELSR2	NM_001408.3	GRCh38.p13	chr1:109252638-109252687	RNA	Endogenous	01	All Targets	1952
52044	RHCE_01	RHCE	RHCE	"XM_011541889.3,NM_138618.5,NM_138617.4,XM_011541891.3,NM_138616.4,XM_011541888.3,XM_006710810.3,XM_017002014.2,NM_020485.5,NM_001330430.3,XM_005245957.4"	GRCh38.p13	chr1:25402687-25402722	RNA	Endogenous	01	All Targets	6006
35416	MSRB3_01	MSRB3	MSRB3	"XM_024448918.1,XM_024448919.1,NM_198080.4,XM_024448922.1,NM_001193460.2,NM_001031679.3,NM_001193461.1,XM_024448921.1,XM_024448920.1"	GRCh38.p13	chr12:65328527-65328564	RNA	Endogenous	01	All Targets	253827
38326	ACVR2B_01	ACVR2B	ACVR2B	"XM_017007516.1,XM_017007514.1,XM_005265583.3,XM_017007515.2,NM_001106.4"	GRCh38.p13	chr3:38479166-38479202	RNA	Endogenous	01	All Targets	93
11557	CCDC8_01	CCDC8	CCDC8	NM_032040.5	GRCh38.p13	chr19:46411563-46411597	RNA	Endogenous	01	All Targets	83987
40996	DSG2_01	DSG2	DSG2	"XM_024451095.1,NM_001943.5"	GRCh38.p13	chr18:31519819-31519868	RNA	Endogenous	01	All Targets	1829
41475	POLB_01	POLB	POLB	"XM_005273535.4,XM_017013584.1,XM_017013583.1,XM_006716353.2,XR_001745544.2,XM_005273539.2,XM_005273540.4,XM_005273537.4,NM_002690.3,XM_005273538.2,XR_428311.3,XM_005273536.4"	GRCh38.p13	chr8:42361305-42361354	RNA	Endogenous	01	All Targets	5423
36786	NUMB_01	NUMB	NUMB	"NM_001005745.1,NM_003744.5,NM_001005743.1,NM_001005744.1,NM_001320114.1"	GRCh38.p13	chr14:73284115-73284164	RNA	Endogenous	01	All Targets	8650
50612	MFSD12_01	MFSD12	MFSD12	"XM_017026288.1,NM_001287529.1,XM_006722647.3,XM_011527684.2,NM_174983.5,XM_005259490.4"	GRCh38.p13	chr19:3551011-3551045	RNA	Endogenous	01	All Targets	126321
52048	SCARA3_01	SCARA3	SCARA3	"NM_182826.1,XM_017013536.2,XM_017013537.1,XR_949419.2,XM_017013535.1,NM_016240.3"	GRCh38.p13	chr8:27659135-27659174	RNA	Endogenous	01	All Targets	51435
34553	SDC2_01	SDC2	SDC2	"XM_011517212.3,XM_024447228.1,NM_002998.4"	GRCh38.p13	chr8:96593532-96593574	RNA	Endogenous	01	All Targets	6383
42964	PTBP3_01	PTBP3	PTBP3	"NM_005156.7,NM_001163790.2,NM_001244896.2,NM_001244897.2,NM_001375918.1,NM_001375920.1,NM_001163788.4,NM_001244898.1,XM_024447722.1,XM_011519265.1"	GRCh38.p13	chr9:112227547-112227596	RNA	Endogenous	01	All Targets	9991
43999	MSL3_01	MSL3	MSL3	"NM_078629.4,NM_001282174.1,NM_001193270.2,NM_006800.4,NM_078628.1"	GRCh38.p13	chrX:11759798-11759847	RNA	Endogenous	01	All Targets	10943
50708	PLPP1_01	PLPP1	PLPP1	"XM_006714724.3,NR_103485.1,NM_176895.2,NM_003711.4"	GRCh38.p13	chr5:55425215-55425264	RNA	Endogenous	01	All Targets	8611
44048	GTF2A1L_01	GTF2A1L	"GTF2A1L,STON1-GTF2A1L"	"NM_001198593.1,NM_172311.3,NM_001193487.2,NM_001198594.1,NM_006872.5"	GRCh38.p13	chr2:48669782-48669831	RNA	Endogenous	01	All Targets	11036
42375	SYT7_01	SYT7	SYT7	"XM_011545341.2,XM_011545338.2,XM_011545335.2,XM_011545336.2,XM_005274390.5,XM_011545339.2,NM_001252065.1,XM_011545337.2,XM_005274385.4,XM_005274384.2,NM_004200.3,XM_005274387.4,XM_011545343.2,XM_011545340.2,NM_001365809.2,NM_001300773.1,XM_006718736.4"	GRCh38.p13	chr11:61517749-61517798	RNA	Endogenous	01	All Targets	9066
37110	RPS9_01	RPS9	RPS9	"NM_001321702.2,XR_002958341.1,XR_430207.2,XR_001753734.1,NR_135762.2,NM_001321704.2,NR_135763.2,NM_001321705.2,NM_001321701.2,XM_017027112.1,NM_001321706.2,NM_001013.4"	GRCh38.p13	chr19:54207405-54207454	RNA	Endogenous	01	All Targets	6203
12613	MTRNR2L7_01	MTRNR2L7	MTRNR2L7	NM_001190489.1	GRCh38.p13	chr10:37602665-37602699	RNA	Endogenous	01	All Targets	100288485
38118	SMARCD2_01	SMARCD2	SMARCD2	"NM_001330440.1,NM_001098426.2,NM_001330439.1"	GRCh38.p13	chr17:63832311-63832360	RNA	Endogenous	01	All Targets	6603
40175	SLC12A9_01	SLC12A9	SLC12A9	"NM_001267812.1,XM_005250502.2,NM_001363493.2,XM_011516414.1,NM_020246.4,XM_006716055.3,NM_001267814.2,XM_006716054.2,XM_005250504.4,NM_001363494.1"	GRCh38.p13	"chr7:100860020-100860161,chr7:100860021-100860162"	RNA	Endogenous	01	All Targets	56996
49042	OR6C3_01	OR6C3	OR6C3	NM_054104.1	GRCh38.p13	chr12:55331926-55331975	RNA	Endogenous	01	All Targets	254786
38777	LRIG3_01	LRIG3	LRIG3	"NM_153377.5,NM_001136051.2,XM_017018790.2"	GRCh38.p13	chr12:58914039-58914291	RNA	Endogenous	01	All Targets	121227
51800	SPDEF_01	SPDEF	SPDEF	"NM_001252294.1,XM_005248988.5,NM_012391.3,XM_011514457.3"	GRCh38.p13	chr6:34544271-34544305	RNA	Endogenous	01	All Targets	25803
12657	NATD1_01	NATD1	NATD1	NM_152914.3	GRCh38.p13	chr17:21244172-21244206	RNA	Endogenous	01	All Targets	256302
36276	PRL_01	PRL	PRL	"NM_001163558.3,NM_000948.6,XM_011514753.2,XM_011514754.2"	GRCh38.p13	chr6:22290300-22290349	RNA	Endogenous	01	All Targets	5617
43806	FBLN1_01	FBLN1	FBLN1	"NM_001996.4,NM_006486.3,NM_006487.3,NM_006485.4"	GRCh38.p13	chr22:45535284-45535328	RNA	Endogenous	01	All Targets	2192
12130	H1-5_01	H1-5	H1-5	NM_005322.3	GRCh38.p13	chr6:27866973-27867007	RNA	Endogenous	01	All Targets	3009
34713	ATF3_01	ATF3	ATF3	"NM_001040619.3,NM_001674.4,NM_001206484.3,NM_001030287.3,NM_001206488.3,XM_005273146.1,XR_001737203.1,XM_011509579.1,NM_001206486.2"	GRCh38.p13	chr1:212618139-212618173	RNA	Endogenous	01	All Targets	467
39478	ZNF668_01	ZNF668	ZNF668	"NM_001172668.1,NM_001172670.1,NM_024706.5,NM_001172669.1"	GRCh38.p13	chr16:31061731-31061765	RNA	Endogenous	01	All Targets	79759
37422	SERPINB8_01	SERPINB8	SERPINB8	"NM_001366198.1,NM_001348367.2,NM_001348369.2,NM_198833.1,NM_001348368.2,NM_002640.4,NR_145571.2,NM_001348370.2,NM_001031848.2,NM_001276490.1"	GRCh38.p13	chr18:63979887-63979936	RNA	Endogenous	01	All Targets	5271
51924	CELA3B_01	CELA3B	CELA3B	NM_007352.4	GRCh38.p13	chr1:21980909-21981059	RNA	Endogenous	01	All Targets	23436
45296	LARP4B_01	LARP4B	LARP4B	"XM_005252435.3,XM_017015993.1,XM_017015992.1,XR_001747070.1,NM_015155.3,XM_017015989.1,XM_017015987.1,XM_017015988.1,XM_017015990.1,XM_011519435.2,NM_001351277.2,XM_017015994.1"	GRCh38.p13	chr10:825294-825790	RNA	Endogenous	01	All Targets	23185
51268	RAB15_01	RAB15	RAB15	"NM_001330182.2,NM_198686.3,NM_001308154.2,XM_024449577.1"	GRCh38.p13	chr14:64946311-64946360	RNA	Endogenous	01	All Targets	376267
44137	FAF1_01	FAF1	FAF1	"NM_007051.3,XM_024452736.1,XM_024452734.1,XM_017000136.1"	GRCh38.p13	chr1:50567218-50582653	RNA	Endogenous	01	All Targets	11124
46839	ANO2_01	ANO2	ANO2	"XM_024449079.1,XM_024449081.1,XM_024449080.1,NM_001278596.3,XM_011520978.3,XM_024449073.1,XM_024449076.1,XM_024449077.1,XM_011520975.2,NM_001278597.3,XM_024449082.1,XM_024449074.1,XM_017019672.2,XR_931519.2,XM_024449075.1,XM_024449078.1,NM_001364791.2"	GRCh38.p13	chr12:5578366-5578415	RNA	Endogenous	01	All Targets	57101
35813	PEX12_01	PEX12	PEX12	NM_000286.3	GRCh38.p13	chr17:35576109-35576158	RNA	Endogenous	01	All Targets	5193
49406	TAS1R1_01	TAS1R1	TAS1R1	"NM_138697.4,XM_011542203.2,XM_017002402.1,XM_017002403.1,NM_177540.3,XM_011542206.2"	GRCh38.p13	chr1:6576610-6576968	RNA	Endogenous	01	All Targets	80835
40894	CD9_01	CD9	CD9	"XM_005253814.4,NM_001769.4,NM_001330312.2"	GRCh38.p13	chr12:6233483-6235274	RNA	Endogenous	01	All Targets	928
45208	PDZRN3_01	PDZRN3	PDZRN3	"NM_001303140.2,XM_017005942.2,NM_015009.3,NM_001303142.2,NM_001303141.1,NM_001303139.1"	GRCh38.p13	chr3:73383422-73383471	RNA	Endogenous	01	All Targets	23024
34664	MYLIP_01	MYLIP	MYLIP	"NM_013262.4,XM_017010789.1,XM_005249033.3,XM_005249032.2"	GRCh38.p13	chr6:16145017-16145051	RNA	Endogenous	01	All Targets	29116
48265	CHST9_01	CHST9	CHST9	"XM_017026034.1,XM_005258362.4,XM_017026033.1,NM_001256316.2,NM_031422.6"	GRCh38.p13	chr18:26917192-26917241	RNA	Endogenous	01	All Targets	83539
36621	OR14I1_01	OR14I1	OR14I1	"XM_005273132.3,NM_001004734.2"	GRCh38.p13	chr1:248682021-248682070	RNA	Endogenous	01	All Targets	401994
37850	VPS37D_01	VPS37D	VPS37D	"XM_017011779.1,NM_001077621.2"	GRCh38.p13	chr7:73672045-73672094	RNA	Endogenous	01	All Targets	155382
35817	PGK1_01	PGK1	PGK1	NM_000291.4	GRCh38.p13	chrX:78124949-78124998	RNA	Endogenous	01	All Targets	5230
12197	H3C7_01	H3C7	H3C7	NM_021018.3	GRCh38.p13	chr6:26250586-26250621	RNA	Endogenous	01	All Targets	8968
47795	BEND5_01	BEND5	BEND5	"XM_017002331.1,NM_024603.4,NR_146232.1,XM_011542141.3,NM_001349795.1,NM_001302082.1,NM_001349794.1,XR_001737408.2,XM_011542142.2,NM_001349793.1"	GRCh38.p13	chr1:48736346-48736395	RNA	Endogenous	01	All Targets	79656
42564	ONECUT1_01	ONECUT1	ONECUT1	"NR_073510.2,NM_004498.4"	GRCh38.p13	chr15:52757226-52757275	RNA	Endogenous	01	All Targets	3175
47461	ABCG5_01	ABCG5	ABCG5	"XM_006712073.3,XM_011533025.3,XM_011533024.2,XM_005264480.4,XM_006712074.3,XM_011533027.3,XM_011533028.2,NM_022436.3"	GRCh38.p13	"chr2:43824971-43827984,chr2:43824971-43826383"	RNA	Endogenous	01	All Targets	64240
35369	DENND10_01	DENND10	"DENND10,DENND10P1"	"NM_001303112.2,XM_006717851.3,NM_207009.4,XM_017016265.1,XM_017016264.2,XM_017016261.1,XM_006717852.3,NM_001303111.2,NR_027141.2,NR_130122.2,XM_006717849.4,XM_017016267.1,XM_017016263.1,XM_006717850.3,XM_017016266.2,NM_001303113.2,XM_017016262.2"	GRCh38.p13	"chrX:130495848-130495887,chr10:119123565-119129549"	RNA	Endogenous	01	All Targets	404636
42459	PTTG1IP_01	PTTG1IP	PTTG1IP	"NR_104597.1,NM_001286822.1,NM_004339.4"	GRCh38.p13	chr21:44850051-44850100	RNA	Endogenous	01	All Targets	754
43223	LAD1_01	LAD1	LAD1	NM_005558.4	GRCh38.p13	chr1:201381767-201381816	RNA	Endogenous	01	All Targets	3898
39665	ZNF705B_01	ZNF705B	"ZNF705G,ZNF705B"	"NM_001164457.3,NM_001193630.1"	GRCh38.p13	"chr8:7930352-7930401,chr8:7381487-7381536"	RNA	Endogenous	01	All Targets	100131980
46504	BDP1_01	BDP1	BDP1	"XM_017009631.1,XM_017009634.1,XM_011543512.2,XM_017009632.1,XM_017009633.1,XM_011543511.3,XM_017009630.1,NM_018429.3"	GRCh38.p13	chr5:71532415-71539078	RNA	Endogenous	01	All Targets	55814
37648	NRF1_01	NRF1	NRF1	"NM_001293164.2,NM_005011.5,NM_001040110.1,NM_001293163.2"	GRCh38.p13	chr7:129756480-129756529	RNA	Endogenous	01	All Targets	4899
48347	KRTAP3-2_01	KRTAP3-2	KRTAP3-2	NM_031959.3	GRCh38.p13	chr17:40999404-40999453	RNA	Endogenous	01	All Targets	83897
40978	ECI1_01	ECI1	ECI1	"NM_001919.4,NM_001178029.2"	GRCh38.p13	chr16:2240037-2240083	RNA	Endogenous	01	All Targets	1632
49931	KCTD18_01	KCTD18	KCTD18	"NM_152387.4,NM_001321548.2,NM_001321550.2,NM_001321547.2"	GRCh38.p13	chr2:200493178-200493227	RNA	Endogenous	01	All Targets	130535
11972	FCGBP_01	FCGBP	FCGBP	NM_003890.2	GRCh38.p13	chr19:39918371-39918405	RNA	Endogenous	01	All Targets	8857
39382	C3orf80_01	C3orf80	C3orf80	NM_001168214.2			RNA	Endogenous	01	All Targets	401097
45581	GTF2A1_01	GTF2A1	GTF2A1	"NM_201595.3,NM_001278940.2,NM_015859.4"	GRCh38.p13	chr14:81196175-81196224	RNA	Endogenous	01	All Targets	2957
36544	OR1B1_01	OR1B1	OR1B1	"XM_017014695.1,NM_001004450.1,XM_017014696.1"	GRCh38.p13	chr9:122628906-122628955	RNA	Endogenous	01	All Targets	347169
49855	IPMK_01	IPMK	IPMK	"XM_017016013.2,XM_011539565.3,NM_152230.5"	GRCh38.p13	chr10:58196170-58196219	RNA	Endogenous	01	All Targets	253430
